,Bracket Name,Picks,Round,Winner,Correct?,Points,Total
1433,b'Forced Zag fan',Houston,2.0,Houston,True,2.0,68.0
1434,b'Forced Zag fan',Gonzaga,4.0,Gonzaga,True,4.0,68.0
1435,b'Forced Zag fan',USC,4.0,USC,True,4.0,68.0
1436,b'Forced Zag fan',Michigan,4.0,Michigan,True,4.0,68.0
1437,b'Forced Zag fan',Alabama,4.0,UCLA,False,0.0,68.0
1438,b'Forced Zag fan',Purdue,4.0,Baylor,False,0.0,68.0
1439,b'Forced Zag fan',Texas Tech,4.0,Arkansas,False,0.0,68.0
1440,b'Forced Zag fan',Tennessee,4.0,Oregon State,False,0.0,68.0
1441,b'Forced Zag fan',Houston,4.0,Houston,True,4.0,68.0
1442,b'Forced Zag fan',Gonzaga,8.0,Gonzaga,True,8.0,68.0
1443,b'Forced Zag fan',Alabama,8.0,UCLA,False,0.0,68.0
1444,b'Forced Zag fan',Purdue,8.0,Baylor,False,0.0,68.0
1445,b'Forced Zag fan',Houston,8.0,Houston,True,8.0,68.0
1446,b'Forced Zag fan',Gonzaga,16.0,0,False,0.0,68.0
1447,b'Forced Zag fan',Purdue,16.0,0,False,0.0,68.0
1448,b'Forced Zag fan',Gonzaga,32.0,0,False,0.0,68.0
1449,b'DefaultUsername27 1',Gonzaga,1.0,Gonzaga,True,1.0,42.0
1450,b'DefaultUsername27 1',Missouri,1.0,Oklahoma,False,0.0,42.0
1451,b'DefaultUsername27 1',Creighton,1.0,Creighton,True,1.0,42.0
1452,b'DefaultUsername27 1',Virginia,1.0,Ohio,False,0.0,42.0
1453,b'DefaultUsername27 1',USC,1.0,USC,True,1.0,42.0
1454,b'DefaultUsername27 1',Kansas,1.0,Kansas,True,1.0,42.0
1455,b'DefaultUsername27 1',VCU,1.0,Oregon,False,0.0,42.0
1456,b'DefaultUsername27 1',Iowa,1.0,Iowa,True,1.0,42.0
1457,b'DefaultUsername27 1',Michigan,1.0,Michigan,True,1.0,42.0
1458,b'DefaultUsername27 1',St. Bonaventure,1.0,LSU,False,0.0,42.0
1459,b'DefaultUsername27 1',Georgetown,1.0,Colorado,False,0.0,42.0
1460,b'DefaultUsername27 1',Florida State,1.0,Florida State,True,1.0,42.0
1461,b'DefaultUsername27 1',BYU,1.0,UCLA,False,0.0,42.0
1462,b'DefaultUsername27 1',Texas,1.0,Abil Christian,False,0.0,42.0
1463,b'DefaultUsername27 1',Maryland,1.0,Maryland,True,1.0,42.0
1464,b'DefaultUsername27 1',Alabama,1.0,Alabama,True,1.0,42.0
1465,b'DefaultUsername27 1',Baylor,1.0,Baylor,True,1.0,42.0
1466,b'DefaultUsername27 1',Wisconsin,1.0,Wisconsin,True,1.0,42.0
1467,b'DefaultUsername27 1',Villanova,1.0,Villanova,True,1.0,42.0
1468,b'DefaultUsername27 1',Purdue,1.0,North Texas,False,0.0,42.0
1469,b'DefaultUsername27 1',Texas Tech,1.0,Texas Tech,True,1.0,42.0
1470,b'DefaultUsername27 1',Colgate,1.0,Arkansas,False,0.0,42.0
1471,b'DefaultUsername27 1',Virginia Tech,1.0,Florida,False,0.0,42.0
1472,b'DefaultUsername27 1',Ohio State,1.0,Oral Roberts,False,0.0,42.0
1473,b'DefaultUsername27 1',Illinois,1.0,Illinois,True,1.0,42.0
1474,b'DefaultUsername27 1',Georgia Tech,1.0,Loyola Chicago,False,0.0,42.0
1475,b'DefaultUsername27 1',Tennessee,1.0,Oregon State,False,0.0,42.0
1476,b'DefaultUsername27 1',Oklahoma State,1.0,Oklahoma State,True,1.0,42.0
1477,b'DefaultUsername27 1',San Diego State,1.0,Syracuse,False,0.0,42.0
1478,b'DefaultUsername27 1',West Virginia,1.0,West Virginia,True,1.0,42.0
1479,b'DefaultUsername27 1',Rutgers,1.0,Rutgers,True,1.0,42.0
1480,b'DefaultUsername27 1',Houston,1.0,Houston,True,1.0,42.0
1481,b'DefaultUsername27 1',Gonzaga,2.0,Gonzaga,True,2.0,42.0
1482,b'DefaultUsername27 1',Creighton,2.0,Creighton,True,2.0,42.0
1483,b'DefaultUsername27 1',USC,2.0,USC,True,2.0,42.0
1484,b'DefaultUsername27 1',Iowa,2.0,Oregon,False,0.0,42.0
1485,b'DefaultUsername27 1',Michigan,2.0,Michigan,True,2.0,42.0
1486,b'DefaultUsername27 1',Florida State,2.0,Florida State,True,2.0,42.0
1487,b'DefaultUsername27 1',BYU,2.0,UCLA,False,0.0,42.0
1488,b'DefaultUsername27 1',Alabama,2.0,Alabama,True,2.0,42.0
1489,b'DefaultUsername27 1',Wisconsin,2.0,Baylor,False,0.0,42.0
1490,b'DefaultUsername27 1',Villanova,2.0,Villanova,True,2.0,42.0
1491,b'DefaultUsername27 1',Texas Tech,2.0,Arkansas,False,0.0,42.0
1492,b'DefaultUsername27 1',Ohio State,2.0,Oral Roberts,False,0.0,42.0
1493,b'DefaultUsername27 1',Illinois,2.0,Loyola Chicago,False,0.0,42.0
1494,b'DefaultUsername27 1',Tennessee,2.0,Oregon State,False,0.0,42.0
1495,b'DefaultUsername27 1',San Diego State,2.0,Syracuse,False,0.0,42.0
1496,b'DefaultUsername27 1',Houston,2.0,Houston,True,2.0,42.0
1497,b'DefaultUsername27 1',Gonzaga,4.0,Gonzaga,True,4.0,42.0
1498,b'DefaultUsername27 1',Iowa,4.0,USC,False,0.0,42.0
1499,b'DefaultUsername27 1',Michigan,4.0,Michigan,True,4.0,42.0
1500,b'DefaultUsername27 1',Alabama,4.0,UCLA,False,0.0,42.0
1501,b'DefaultUsername27 1',Wisconsin,4.0,Baylor,False,0.0,42.0
1502,b'DefaultUsername27 1',Ohio State,4.0,Arkansas,False,0.0,42.0
1503,b'DefaultUsername27 1',Illinois,4.0,Oregon State,False,0.0,42.0
1504,b'DefaultUsername27 1',San Diego State,4.0,Houston,False,0.0,42.0
1505,b'DefaultUsername27 1',Iowa,8.0,Gonzaga,False,0.0,42.0
1506,b'DefaultUsername27 1',Michigan,8.0,UCLA,False,0.0,42.0
1507,b'DefaultUsername27 1',Ohio State,8.0,Baylor,False,0.0,42.0
1508,b'DefaultUsername27 1',San Diego State,8.0,Houston,False,0.0,42.0
1509,b'DefaultUsername27 1',Michigan,16.0,0,False,0.0,42.0
1510,b'DefaultUsername27 1',Ohio State,16.0,0,False,0.0,42.0
1511,b'DefaultUsername27 1',Michigan,32.0,0,False,0.0,42.0
1512,b'Ba Ba Ba Ba Ba Basketball',Gonzaga,1.0,Gonzaga,True,1.0,61.0
1513,b'Ba Ba Ba Ba Ba Basketball',Missouri,1.0,Oklahoma,False,0.0,61.0
1514,b'Ba Ba Ba Ba Ba Basketball',Creighton,1.0,Creighton,True,1.0,61.0
1515,b'Ba Ba Ba Ba Ba Basketball',Ohio,1.0,Ohio,True,1.0,61.0
1516,b'Ba Ba Ba Ba Ba Basketball',USC,1.0,USC,True,1.0,61.0
1517,b'Ba Ba Ba Ba Ba Basketball',E Washington,1.0,Kansas,False,0.0,61.0
1518,b'Ba Ba Ba Ba Ba Basketball',Oregon,1.0,Oregon,True,1.0,61.0
1519,b'Ba Ba Ba Ba Ba Basketball',Iowa,1.0,Iowa,True,1.0,61.0
1520,b'Ba Ba Ba Ba Ba Basketball',Michigan,1.0,Michigan,True,1.0,61.0
1521,b'Ba Ba Ba Ba Ba Basketball',LSU,1.0,LSU,True,1.0,61.0
1522,b'Ba Ba Ba Ba Ba Basketball',Georgetown,1.0,Colorado,False,0.0,61.0
1523,b'Ba Ba Ba Ba Ba Basketball',Florida State,1.0,Florida State,True,1.0,61.0
1524,b'Ba Ba Ba Ba Ba Basketball',BYU,1.0,UCLA,False,0.0,61.0
1525,b'Ba Ba Ba Ba Ba Basketball',Texas,1.0,Abil Christian,False,0.0,61.0
1526,b'Ba Ba Ba Ba Ba Basketball',UConn,1.0,Maryland,False,0.0,61.0
1527,b'Ba Ba Ba Ba Ba Basketball',Alabama,1.0,Alabama,True,1.0,61.0
1528,b'Ba Ba Ba Ba Ba Basketball',Baylor,1.0,Baylor,True,1.0,61.0
1529,b'Ba Ba Ba Ba Ba Basketball',North Carolina,1.0,Wisconsin,False,0.0,61.0
1530,b'Ba Ba Ba Ba Ba Basketball',Villanova,1.0,Villanova,True,1.0,61.0
1531,b'Ba Ba Ba Ba Ba Basketball',Purdue,1.0,North Texas,False,0.0,61.0
1532,b'Ba Ba Ba Ba Ba Basketball',Utah State,1.0,Texas Tech,False,0.0,61.0
1533,b'Ba Ba Ba Ba Ba Basketball',Arkansas,1.0,Arkansas,True,1.0,61.0
1534,b'Ba Ba Ba Ba Ba Basketball',Virginia Tech,1.0,Florida,False,0.0,61.0
1535,b'Ba Ba Ba Ba Ba Basketball',Ohio State,1.0,Oral Roberts,False,0.0,61.0
1536,b'Ba Ba Ba Ba Ba Basketball',Illinois,1.0,Illinois,True,1.0,61.0
1537,b'Ba Ba Ba Ba Ba Basketball',Georgia Tech,1.0,Loyola Chicago,False,0.0,61.0
1538,b'Ba Ba Ba Ba Ba Basketball',Tennessee,1.0,Oregon State,False,0.0,61.0
1539,b'Ba Ba Ba Ba Ba Basketball',Liberty,1.0,Oklahoma State,False,0.0,61.0
1540,b'Ba Ba Ba Ba Ba Basketball',San Diego State,1.0,Syracuse,False,0.0,61.0
1541,b'Ba Ba Ba Ba Ba Basketball',West Virginia,1.0,West Virginia,True,1.0,61.0
1542,b'Ba Ba Ba Ba Ba Basketball',Rutgers,1.0,Rutgers,True,1.0,61.0
1543,b'Ba Ba Ba Ba Ba Basketball',Houston,1.0,Houston,True,1.0,61.0
1544,b'Ba Ba Ba Ba Ba Basketball',Gonzaga,2.0,Gonzaga,True,2.0,61.0
1545,b'Ba Ba Ba Ba Ba Basketball',Creighton,2.0,Creighton,True,2.0,61.0
1546,b'Ba Ba Ba Ba Ba Basketball',USC,2.0,USC,True,2.0,61.0
1547,b'Ba Ba Ba Ba Ba Basketball',Iowa,2.0,Oregon,False,0.0,61.0
1548,b'Ba Ba Ba Ba Ba Basketball',Michigan,2.0,Michigan,True,2.0,61.0
1549,b'Ba Ba Ba Ba Ba Basketball',Florida State,2.0,Florida State,True,2.0,61.0
1550,b'Ba Ba Ba Ba Ba Basketball',Texas,2.0,UCLA,False,0.0,61.0
1551,b'Ba Ba Ba Ba Ba Basketball',Alabama,2.0,Alabama,True,2.0,61.0
1552,b'Ba Ba Ba Ba Ba Basketball',Baylor,2.0,Baylor,True,2.0,61.0
1553,b'Ba Ba Ba Ba Ba Basketball',Villanova,2.0,Villanova,True,2.0,61.0
1554,b'Ba Ba Ba Ba Ba Basketball',Arkansas,2.0,Arkansas,True,2.0,61.0
1555,b'Ba Ba Ba Ba Ba Basketball',Virginia Tech,2.0,Oral Roberts,False,0.0,61.0
1556,b'Ba Ba Ba Ba Ba Basketball',Illinois,2.0,Loyola Chicago,False,0.0,61.0
1557,b'Ba Ba Ba Ba Ba Basketball',Liberty,2.0,Oregon State,False,0.0,61.0
1558,b'Ba Ba Ba Ba Ba Basketball',San Diego State,2.0,Syracuse,False,0.0,61.0
1559,b'Ba Ba Ba Ba Ba Basketball',Houston,2.0,Houston,True,2.0,61.0
1560,b'Ba Ba Ba Ba Ba Basketball',Gonzaga,4.0,Gonzaga,True,4.0,61.0
1561,b'Ba Ba Ba Ba Ba Basketball',Iowa,4.0,USC,False,0.0,61.0
1562,b'Ba Ba Ba Ba Ba Basketball',Florida State,4.0,Michigan,False,0.0,61.0
1563,b'Ba Ba Ba Ba Ba Basketball',Alabama,4.0,UCLA,False,0.0,61.0
1564,b'Ba Ba Ba Ba Ba Basketball',Baylor,4.0,Baylor,True,4.0,61.0
1565,b'Ba Ba Ba Ba Ba Basketball',Arkansas,4.0,Arkansas,True,4.0,61.0
1566,b'Ba Ba Ba Ba Ba Basketball',Illinois,4.0,Oregon State,False,0.0,61.0
1567,b'Ba Ba Ba Ba Ba Basketball',Houston,4.0,Houston,True,4.0,61.0
1568,b'Ba Ba Ba Ba Ba Basketball',Iowa,8.0,Gonzaga,False,0.0,61.0
1569,b'Ba Ba Ba Ba Ba Basketball',Florida State,8.0,UCLA,False,0.0,61.0
1570,b'Ba Ba Ba Ba Ba Basketball',Baylor,8.0,Baylor,True,8.0,61.0
1571,b'Ba Ba Ba Ba Ba Basketball',Illinois,8.0,Houston,False,0.0,61.0
1572,b'Ba Ba Ba Ba Ba Basketball',Iowa,16.0,0,False,0.0,61.0
1573,b'Ba Ba Ba Ba Ba Basketball',Baylor,16.0,0,False,0.0,61.0
1574,b'Ba Ba Ba Ba Ba Basketball',Baylor,32.0,0,False,0.0,61.0
1575,b'dis is my bracket',Gonzaga,1.0,Gonzaga,True,1.0,39.0
1576,b'dis is my bracket',Missouri,1.0,Oklahoma,False,0.0,39.0
1577,b'dis is my bracket',Creighton,1.0,Creighton,True,1.0,39.0
1578,b'dis is my bracket',Virginia,1.0,Ohio,False,0.0,39.0
1579,b'dis is my bracket',USC,1.0,USC,True,1.0,39.0
1580,b'dis is my bracket',Kansas,1.0,Kansas,True,1.0,39.0
1581,b'dis is my bracket',VCU,1.0,Oregon,False,0.0,39.0
1582,b'dis is my bracket',Iowa,1.0,Iowa,True,1.0,39.0
1583,b'dis is my bracket',Michigan,1.0,Michigan,True,1.0,39.0
1584,b'dis is my bracket',St. Bonaventure,1.0,LSU,False,0.0,39.0
1585,b'dis is my bracket',Colorado,1.0,Colorado,True,1.0,39.0
1586,b'dis is my bracket',Florida State,1.0,Florida State,True,1.0,39.0
1587,b'dis is my bracket',BYU,1.0,UCLA,False,0.0,39.0
1588,b'dis is my bracket',Texas,1.0,Abil Christian,False,0.0,39.0
1589,b'dis is my bracket',UConn,1.0,Maryland,False,0.0,39.0
1590,b'dis is my bracket',Alabama,1.0,Alabama,True,1.0,39.0
1591,b'dis is my bracket',Baylor,1.0,Baylor,True,1.0,39.0
1592,b'dis is my bracket',North Carolina,1.0,Wisconsin,False,0.0,39.0
1593,b'dis is my bracket',Villanova,1.0,Villanova,True,1.0,39.0
1594,b'dis is my bracket',Purdue,1.0,North Texas,False,0.0,39.0
1595,b'dis is my bracket',Utah State,1.0,Texas Tech,False,0.0,39.0
1596,b'dis is my bracket',Arkansas,1.0,Arkansas,True,1.0,39.0
1597,b'dis is my bracket',Florida,1.0,Florida,True,1.0,39.0
1598,b'dis is my bracket',Ohio State,1.0,Oral Roberts,False,0.0,39.0
1599,b'dis is my bracket',Illinois,1.0,Illinois,True,1.0,39.0
1600,b'dis is my bracket',Georgia Tech,1.0,Loyola Chicago,False,0.0,39.0
1601,b'dis is my bracket',Tennessee,1.0,Oregon State,False,0.0,39.0
1602,b'dis is my bracket',Oklahoma State,1.0,Oklahoma State,True,1.0,39.0
1603,b'dis is my bracket',San Diego State,1.0,Syracuse,False,0.0,39.0
1604,b'dis is my bracket',West Virginia,1.0,West Virginia,True,1.0,39.0
1605,b'dis is my bracket',Clemson,1.0,Rutgers,False,0.0,39.0
1606,b'dis is my bracket',Houston,1.0,Houston,True,1.0,39.0
1607,b'dis is my bracket',Gonzaga,2.0,Gonzaga,True,2.0,39.0
1608,b'dis is my bracket',Virginia,2.0,Creighton,False,0.0,39.0
1609,b'dis is my bracket',Kansas,2.0,USC,False,0.0,39.0
1610,b'dis is my bracket',Iowa,2.0,Oregon,False,0.0,39.0
1611,b'dis is my bracket',Michigan,2.0,Michigan,True,2.0,39.0
1612,b'dis is my bracket',Florida State,2.0,Florida State,True,2.0,39.0
1613,b'dis is my bracket',Texas,2.0,UCLA,False,0.0,39.0
1614,b'dis is my bracket',UConn,2.0,Alabama,False,0.0,39.0
1615,b'dis is my bracket',Baylor,2.0,Baylor,True,2.0,39.0
1616,b'dis is my bracket',Villanova,2.0,Villanova,True,2.0,39.0
1617,b'dis is my bracket',Arkansas,2.0,Arkansas,True,2.0,39.0
1618,b'dis is my bracket',Florida,2.0,Oral Roberts,False,0.0,39.0
1619,b'dis is my bracket',Illinois,2.0,Loyola Chicago,False,0.0,39.0
1620,b'dis is my bracket',Oklahoma State,2.0,Oregon State,False,0.0,39.0
1621,b'dis is my bracket',San Diego State,2.0,Syracuse,False,0.0,39.0
1622,b'dis is my bracket',Houston,2.0,Houston,True,2.0,39.0
1623,b'dis is my bracket',Virginia,4.0,Gonzaga,False,0.0,39.0
1624,b'dis is my bracket',Kansas,4.0,USC,False,0.0,39.0
1625,b'dis is my bracket',Michigan,4.0,Michigan,True,4.0,39.0
1626,b'dis is my bracket',Texas,4.0,UCLA,False,0.0,39.0
1627,b'dis is my bracket',Villanova,4.0,Baylor,False,0.0,39.0
1628,b'dis is my bracket',Arkansas,4.0,Arkansas,True,4.0,39.0
1629,b'dis is my bracket',Illinois,4.0,Oregon State,False,0.0,39.0
1630,b'dis is my bracket',San Diego State,4.0,Houston,False,0.0,39.0
1631,b'dis is my bracket',Virginia,8.0,Gonzaga,False,0.0,39.0
1632,b'dis is my bracket',Michigan,8.0,UCLA,False,0.0,39.0
1633,b'dis is my bracket',Villanova,8.0,Baylor,False,0.0,39.0
1634,b'dis is my bracket',Illinois,8.0,Houston,False,0.0,39.0
1635,b'dis is my bracket',Michigan,16.0,0,False,0.0,39.0
1636,b'dis is my bracket',Illinois,16.0,0,False,0.0,39.0
1637,b'dis is my bracket',Michigan,32.0,0,False,0.0,39.0
1638,b'The Bracket is Back',Gonzaga,1.0,Gonzaga,True,1.0,48.0
1639,b'The Bracket is Back',Missouri,1.0,Oklahoma,False,0.0,48.0
1640,b'The Bracket is Back',UCSB,1.0,Creighton,False,0.0,48.0
1641,b'The Bracket is Back',Virginia,1.0,Ohio,False,0.0,48.0
1642,b'The Bracket is Back',Drake,1.0,USC,False,0.0,48.0
1643,b'The Bracket is Back',Kansas,1.0,Kansas,True,1.0,48.0
1644,b'The Bracket is Back',VCU,1.0,Oregon,False,0.0,48.0
1645,b'The Bracket is Back',Iowa,1.0,Iowa,True,1.0,48.0
1646,b'The Bracket is Back',Michigan,1.0,Michigan,True,1.0,48.0
1647,b'The Bracket is Back',LSU,1.0,LSU,True,1.0,48.0
1648,b'The Bracket is Back',Georgetown,1.0,Colorado,False,0.0,48.0
1649,b'The Bracket is Back',Florida State,1.0,Florida State,True,1.0,48.0
1650,b'The Bracket is Back',UCLA,1.0,UCLA,True,1.0,48.0
1651,b'The Bracket is Back',Texas,1.0,Abil Christian,False,0.0,48.0
1652,b'The Bracket is Back',Maryland,1.0,Maryland,True,1.0,48.0
1653,b'The Bracket is Back',Alabama,1.0,Alabama,True,1.0,48.0
1654,b'The Bracket is Back',Baylor,1.0,Baylor,True,1.0,48.0
1655,b'The Bracket is Back',Wisconsin,1.0,Wisconsin,True,1.0,48.0
1656,b'The Bracket is Back',Winthrop,1.0,Villanova,False,0.0,48.0
1657,b'The Bracket is Back',Purdue,1.0,North Texas,False,0.0,48.0
1658,b'The Bracket is Back',Texas Tech,1.0,Texas Tech,True,1.0,48.0
1659,b'The Bracket is Back',Colgate,1.0,Arkansas,False,0.0,48.0
1660,b'The Bracket is Back',Virginia Tech,1.0,Florida,False,0.0,48.0
1661,b'The Bracket is Back',Ohio State,1.0,Oral Roberts,False,0.0,48.0
1662,b'The Bracket is Back',Illinois,1.0,Illinois,True,1.0,48.0
1663,b'The Bracket is Back',Georgia Tech,1.0,Loyola Chicago,False,0.0,48.0
1664,b'The Bracket is Back',Tennessee,1.0,Oregon State,False,0.0,48.0
1665,b'The Bracket is Back',Oklahoma State,1.0,Oklahoma State,True,1.0,48.0
1666,b'The Bracket is Back',San Diego State,1.0,Syracuse,False,0.0,48.0
1667,b'The Bracket is Back',West Virginia,1.0,West Virginia,True,1.0,48.0
1668,b'The Bracket is Back',Clemson,1.0,Rutgers,False,0.0,48.0
1669,b'The Bracket is Back',Houston,1.0,Houston,True,1.0,48.0
1670,b'The Bracket is Back',Gonzaga,2.0,Gonzaga,True,2.0,48.0
1671,b'The Bracket is Back',Virginia,2.0,Creighton,False,0.0,48.0
1672,b'The Bracket is Back',Kansas,2.0,USC,False,0.0,48.0
1673,b'The Bracket is Back',Iowa,2.0,Oregon,False,0.0,48.0
1674,b'The Bracket is Back',Michigan,2.0,Michigan,True,2.0,48.0
1675,b'The Bracket is Back',Florida State,2.0,Florida State,True,2.0,48.0
1676,b'The Bracket is Back',Texas,2.0,UCLA,False,0.0,48.0
1677,b'The Bracket is Back',Maryland,2.0,Alabama,False,0.0,48.0
1678,b'The Bracket is Back',Baylor,2.0,Baylor,True,2.0,48.0
1679,b'The Bracket is Back',Purdue,2.0,Villanova,False,0.0,48.0
1680,b'The Bracket is Back',Texas Tech,2.0,Arkansas,False,0.0,48.0
1681,b'The Bracket is Back',Ohio State,2.0,Oral Roberts,False,0.0,48.0
1682,b'The Bracket is Back',Georgia Tech,2.0,Loyola Chicago,False,0.0,48.0
1683,b'The Bracket is Back',Oklahoma State,2.0,Oregon State,False,0.0,48.0
1684,b'The Bracket is Back',West Virginia,2.0,Syracuse,False,0.0,48.0
1685,b'The Bracket is Back',Clemson,2.0,Houston,False,0.0,48.0
1686,b'The Bracket is Back',Gonzaga,4.0,Gonzaga,True,4.0,48.0
1687,b'The Bracket is Back',Iowa,4.0,USC,False,0.0,48.0
1688,b'The Bracket is Back',Florida State,4.0,Michigan,False,0.0,48.0
1689,b'The Bracket is Back',Texas,4.0,UCLA,False,0.0,48.0
1690,b'The Bracket is Back',Baylor,4.0,Baylor,True,4.0,48.0
1691,b'The Bracket is Back',Texas Tech,4.0,Arkansas,False,0.0,48.0
1692,b'The Bracket is Back',Oklahoma State,4.0,Oregon State,False,0.0,48.0
1693,b'The Bracket is Back',West Virginia,4.0,Houston,False,0.0,48.0
1694,b'The Bracket is Back',Gonzaga,8.0,Gonzaga,True,8.0,48.0
1695,b'The Bracket is Back',Florida State,8.0,UCLA,False,0.0,48.0
1696,b'The Bracket is Back',Baylor,8.0,Baylor,True,8.0,48.0
1697,b'The Bracket is Back',West Virginia,8.0,Houston,False,0.0,48.0
1698,b'The Bracket is Back',Gonzaga,16.0,0,False,0.0,48.0
1699,b'The Bracket is Back',Baylor,16.0,0,False,0.0,48.0
1700,b'The Bracket is Back',Gonzaga,32.0,0,False,0.0,48.0
1701,b'Nanoosh',Gonzaga,1.0,Gonzaga,True,1.0,34.0
1702,b'Nanoosh',Missouri,1.0,Oklahoma,False,0.0,34.0
1703,b'Nanoosh',Creighton,1.0,Creighton,True,1.0,34.0
1704,b'Nanoosh',Virginia,1.0,Ohio,False,0.0,34.0
1705,b'Nanoosh',USC,1.0,USC,True,1.0,34.0
1706,b'Nanoosh',Kansas,1.0,Kansas,True,1.0,34.0
1707,b'Nanoosh',VCU,1.0,Oregon,False,0.0,34.0
1708,b'Nanoosh',Iowa,1.0,Iowa,True,1.0,34.0
1709,b'Nanoosh',Michigan,1.0,Michigan,True,1.0,34.0
1710,b'Nanoosh',St. Bonaventure,1.0,LSU,False,0.0,34.0
1711,b'Nanoosh',Colorado,1.0,Colorado,True,1.0,34.0
1712,b'Nanoosh',Florida State,1.0,Florida State,True,1.0,34.0
1713,b'Nanoosh',BYU,1.0,UCLA,False,0.0,34.0
1714,b'Nanoosh',Texas,1.0,Abil Christian,False,0.0,34.0
1715,b'Nanoosh',UConn,1.0,Maryland,False,0.0,34.0
1716,b'Nanoosh',Iona,1.0,Alabama,False,0.0,34.0
1717,b'Nanoosh',Baylor,1.0,Baylor,True,1.0,34.0
1718,b'Nanoosh',North Carolina,1.0,Wisconsin,False,0.0,34.0
1719,b'Nanoosh',Villanova,1.0,Villanova,True,1.0,34.0
1720,b'Nanoosh',Purdue,1.0,North Texas,False,0.0,34.0
1721,b'Nanoosh',Utah State,1.0,Texas Tech,False,0.0,34.0
1722,b'Nanoosh',Colgate,1.0,Arkansas,False,0.0,34.0
1723,b'Nanoosh',Florida,1.0,Florida,True,1.0,34.0
1724,b'Nanoosh',Ohio State,1.0,Oral Roberts,False,0.0,34.0
1725,b'Nanoosh',Drexel,1.0,Illinois,False,0.0,34.0
1726,b'Nanoosh',Loyola Chicago,1.0,Loyola Chicago,True,1.0,34.0
1727,b'Nanoosh',Tennessee,1.0,Oregon State,False,0.0,34.0
1728,b'Nanoosh',Oklahoma State,1.0,Oklahoma State,True,1.0,34.0
1729,b'Nanoosh',San Diego State,1.0,Syracuse,False,0.0,34.0
1730,b'Nanoosh',West Virginia,1.0,West Virginia,True,1.0,34.0
1731,b'Nanoosh',Rutgers,1.0,Rutgers,True,1.0,34.0
1732,b'Nanoosh',Houston,1.0,Houston,True,1.0,34.0
1733,b'Nanoosh',Gonzaga,2.0,Gonzaga,True,2.0,34.0
1734,b'Nanoosh',Virginia,2.0,Creighton,False,0.0,34.0
1735,b'Nanoosh',Kansas,2.0,USC,False,0.0,34.0
1736,b'Nanoosh',Iowa,2.0,Oregon,False,0.0,34.0
1737,b'Nanoosh',St. Bonaventure,2.0,Michigan,False,0.0,34.0
1738,b'Nanoosh',Colorado,2.0,Florida State,False,0.0,34.0
1739,b'Nanoosh',Texas,2.0,UCLA,False,0.0,34.0
1740,b'Nanoosh',Iona,2.0,Alabama,False,0.0,34.0
1741,b'Nanoosh',Baylor,2.0,Baylor,True,2.0,34.0
1742,b'Nanoosh',Villanova,2.0,Villanova,True,2.0,34.0
1743,b'Nanoosh',Colgate,2.0,Arkansas,False,0.0,34.0
1744,b'Nanoosh',Ohio State,2.0,Oral Roberts,False,0.0,34.0
1745,b'Nanoosh',Drexel,2.0,Loyola Chicago,False,0.0,34.0
1746,b'Nanoosh',Tennessee,2.0,Oregon State,False,0.0,34.0
1747,b'Nanoosh',West Virginia,2.0,Syracuse,False,0.0,34.0
1748,b'Nanoosh',Rutgers,2.0,Houston,False,0.0,34.0
1749,b'Nanoosh',Virginia,4.0,Gonzaga,False,0.0,34.0
1750,b'Nanoosh',Iowa,4.0,USC,False,0.0,34.0
1751,b'Nanoosh',Colorado,4.0,Michigan,False,0.0,34.0
1752,b'Nanoosh',Texas,4.0,UCLA,False,0.0,34.0
1753,b'Nanoosh',Baylor,4.0,Baylor,True,4.0,34.0
1754,b'Nanoosh',Ohio State,4.0,Arkansas,False,0.0,34.0
1755,b'Nanoosh',Tennessee,4.0,Oregon State,False,0.0,34.0
1756,b'Nanoosh',Rutgers,4.0,Houston,False,0.0,34.0
1757,b'Nanoosh',Virginia,8.0,Gonzaga,False,0.0,34.0
1758,b'Nanoosh',Colorado,8.0,UCLA,False,0.0,34.0
1759,b'Nanoosh',Baylor,8.0,Baylor,True,8.0,34.0
1760,b'Nanoosh',Rutgers,8.0,Houston,False,0.0,34.0
1761,b'Nanoosh',Virginia,16.0,0,False,0.0,34.0
1762,b'Nanoosh',Baylor,16.0,0,False,0.0,34.0
1763,b'Nanoosh',Virginia,32.0,0,False,0.0,34.0
